gene	subtype	type
gnl|DQ112355|idb|c2398|Acinetobacter	Acinetobacter	Class1-Integrase
gnl|DQ112355|idb|c2399|Acinetobacter	Acinetobacter	Class1-Integrase
gnl|DQ123842|idb|c4663|Salmonella	Salmonella	Class1-Integrase
gnl|DQ123842|idb|c4664|Salmonella	Salmonella	Class1-Integrase
gnl|DQ125241|idb|i576|Escherichia	Escherichia	Class1-Integrase
gnl|DQ125241|idb|c2598|Escherichia	Escherichia	Class1-Integrase
gnl|DQ125241|idb|c2599|Escherichia	Escherichia	Class1-Integrase
gnl|DQ125241|idb|c2600|Escherichia	Escherichia	Class1-Integrase
gnl|DQ125241|idb|c2601|Escherichia	Escherichia	Class1-Integrase
gnl|DQ125241|idb|c2602|Escherichia	Escherichia	Class1-Integrase
gnl|DQ125241|idb|c2603|Escherichia	Escherichia	Class1-Integrase
gnl|DQ125241|idb|c2604|Escherichia	Escherichia	Class1-Integrase
gnl|DQ125241|idb|c2605|Escherichia	Escherichia	Class1-Integrase
gnl|DQ125241|idb|c2606|Escherichia	Escherichia	Class1-Integrase
gnl|DQ133159|idb|c4665|Salmonella	Salmonella	Class1-Integrase
gnl|DQ133160|idb|c4666|Salmonella	Salmonella	Class1-Integrase
gnl|DQ133161|idb|c4671|Salmonella	Salmonella	Class1-Integrase
gnl|DQ133162|idb|c4672|Salmonella	Salmonella	Class1-Integrase
gnl|DQ133163|idb|c4673|Salmonella	Salmonella	Class1-Integrase
gnl|DQ133164|idb|c4674|Salmonella	Salmonella	Class1-Integrase
gnl|DQ133164|idb|c4675|Salmonella	Salmonella	Class1-Integrase
gnl|DQ133165|idb|c4676|Salmonella	Salmonella	Class1-Integrase
gnl|DQ133166|idb|c4677|Salmonella	Salmonella	Class1-Integrase
gnl|DQ133166|idb|c4678|Salmonella	Salmonella	Class1-Integrase
gnl|DQ139276|idb|c2490|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ139276|idb|c2491|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ139276|idb|c2492|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ139277|idb|c2489|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ139278|idb|c2487|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ139278|idb|c2488|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ139279|idb|c2484|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ139279|idb|c2485|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ139279|idb|c2486|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ139280|idb|c2483|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ139281|idb|c2481|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ139281|idb|c2482|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ141316|idb|i459|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ141316|idb|c2209|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ141316|idb|c2210|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ141317|idb|c2935|Klebsiella	Klebsiella	Class1-Integrase
gnl|DQ141317|idb|c2936|Klebsiella	Klebsiella	Class1-Integrase
gnl|DQ141317|idb|c2937|Klebsiella	Klebsiella	Class1-Integrase
gnl|DQ141318|idb|i461|Acinetobacter	Acinetobacter	Class1-Integrase
gnl|DQ141318|idb|c2212|Acinetobacter	Acinetobacter	Class1-Integrase
gnl|DQ141318|idb|c2214|Acinetobacter	Acinetobacter	Class1-Integrase
gnl|DQ141318|idb|c2215|Acinetobacter	Acinetobacter	Class1-Integrase
gnl|DQ141319|idb|c2763|Klebsiella	Klebsiella	Class1-Integrase
gnl|DQ141319|idb|c2764|Klebsiella	Klebsiella	Class1-Integrase
gnl|DQ141319|idb|c2765|Klebsiella	Klebsiella	Class1-Integrase
gnl|DQ141319|idb|c2766|Klebsiella	Klebsiella	Class1-Integrase
gnl|DQ143913|idb|i521|Klebsiella	Klebsiella	Class1-Integrase
gnl|DQ143913|idb|c2455|Klebsiella	Klebsiella	Class1-Integrase
gnl|DQ143913|idb|c2456|Klebsiella	Klebsiella	Class1-Integrase
gnl|DQ143913|idb|c2457|Klebsiella	Klebsiella	Class1-Integrase
gnl|DQ143913|idb|c2458|Klebsiella	Klebsiella	Class1-Integrase
gnl|DQ143913|idb|c2459|Klebsiella	Klebsiella	Class1-Integrase
gnl|DQ149925|idb|i1415|Vibrio	Vibrio	Class1-Integrase
gnl|DQ149925|idb|c4319|Vibrio	Vibrio	Class1-Integrase
gnl|DQ149925|idb|c4320|Vibrio	Vibrio	Class1-Integrase
gnl|DQ153217|idb|i518|Klebsiella	Klebsiella	Class1-Integrase
gnl|DQ153217|idb|c2451|Klebsiella	Klebsiella	Class1-Integrase
gnl|DQ153217|idb|c2452|Klebsiella	Klebsiella	Class1-Integrase
gnl|DQ153217|idb|c2453|Klebsiella	Klebsiella	Class1-Integrase
gnl|DQ153217|idb|c2454|Klebsiella	Klebsiella	Class1-Integrase
gnl|DQ153218|idb|i517|Klebsiella	Klebsiella	Class1-Integrase
gnl|DQ153218|idb|c2447|Klebsiella	Klebsiella	Class1-Integrase
gnl|DQ153218|idb|c2448|Klebsiella	Klebsiella	Class1-Integrase
gnl|DQ153218|idb|c2449|Klebsiella	Klebsiella	Class1-Integrase
gnl|DQ153218|idb|c2450|Klebsiella	Klebsiella	Class1-Integrase
gnl|DQ157701|idb|c4683|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ157701|idb|c4684|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ157701|idb|c4685|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ157702|idb|c4686|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ157702|idb|c4687|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ157702|idb|c4688|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ157702|idb|c4689|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ157750|idb|c2920|Escherichia	Escherichia	Class1-Integrase
gnl|DQ157750|idb|c2921|Escherichia	Escherichia	Class1-Integrase
gnl|DQ157750|idb|c2922|Escherichia	Escherichia	Class1-Integrase
gnl|DQ157751|idb|c2917|Escherichia	Escherichia	Class1-Integrase
gnl|DQ157751|idb|c2918|Escherichia	Escherichia	Class1-Integrase
gnl|DQ157751|idb|c2919|Escherichia	Escherichia	Class1-Integrase
gnl|DQ157752|idb|c2913|Escherichia	Escherichia	Class1-Integrase
gnl|DQ157752|idb|c2914|Escherichia	Escherichia	Class1-Integrase
gnl|DQ157752|idb|c2915|Escherichia	Escherichia	Class1-Integrase
gnl|DQ157752|idb|c2916|Escherichia	Escherichia	Class1-Integrase
gnl|DQ166552|idb|c2911|Escherichia	Escherichia	Class1-Integrase
gnl|DQ166552|idb|c2912|Escherichia	Escherichia	Class1-Integrase
gnl|DQ166553|idb|c2909|Escherichia	Escherichia	Class1-Integrase
gnl|DQ166553|idb|c2910|Escherichia	Escherichia	Class1-Integrase
gnl|DQ174291|idb|c2907|Acinetobacter	Acinetobacter	Class1-Integrase
gnl|DQ174291|idb|c2908|Acinetobacter	Acinetobacter	Class1-Integrase
gnl|DQ196321|idb|c2651|Vibrio	Vibrio	Class1-Integrase
gnl|DQ196322|idb|c2650|Vibrio	Vibrio	Class1-Integrase
gnl|DQ219465|idb|i646|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ219465|idb|c2856|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ219465|idb|c2857|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ219465|idb|c2858|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ219465|idb|c2859|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ221759|idb|c2648|Escherichia	Escherichia	Class1-Integrase
gnl|DQ221759|idb|c2649|Escherichia	Escherichia	Class1-Integrase
gnl|DQ221760|idb|i380|Escherichia	Escherichia	Class1-Integrase
gnl|DQ221760|idb|c1851|Escherichia	Escherichia	Class1-Integrase
gnl|DQ221761|idb|c2646|Proteus	Proteus	Class1-Integrase
gnl|DQ221761|idb|c2647|Proteus	Proteus	Class1-Integrase
gnl|DQ227350|idb|c4313|Vibrio	Vibrio	Class1-Integrase
gnl|DQ227350|idb|c4314|Vibrio	Vibrio	Class1-Integrase
gnl|DQ227350|idb|c4315|Vibrio	Vibrio	Class1-Integrase
gnl|DQ227350|idb|i1339|Vibrio	Vibrio	Class1-Integrase
gnl|DQ228133|idb|c4679|Salmonella	Salmonella	Class1-Integrase
gnl|DQ228133|idb|c4680|Salmonella	Salmonella	Class1-Integrase
gnl|DQ236170|idb|i401|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ236170|idb|c1897|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ236170|idb|c1898|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ236170|idb|c1899|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ236171|idb|c1895|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ236171|idb|c1896|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ237857|idb|c4254|Morganella	Morganella	Class1-Integrase
gnl|DQ237857|idb|c4255|Morganella	Morganella	Class1-Integrase
gnl|DQ237858|idb|c4256|Morganella	Morganella	Class1-Integrase
gnl|DQ237858|idb|c4257|Morganella	Morganella	Class1-Integrase
gnl|DQ238097|idb|c2644|Salmonella	Salmonella	Class1-Integrase
gnl|DQ238097|idb|c2645|Salmonella	Salmonella	Class1-Integrase
gnl|DQ238098|idb|c2643|Salmonella	Salmonella	Class1-Integrase
gnl|DQ238099|idb|c2641|Salmonella	Salmonella	Class1-Integrase
gnl|DQ238100|idb|c2635|Salmonella	Salmonella	Class1-Integrase
gnl|DQ238101|idb|c2636|Salmonella	Salmonella	Class1-Integrase
gnl|DQ238102|idb|i589|Salmonella	Salmonella	Class1-Integrase
gnl|DQ238102|idb|c2637|Salmonella	Salmonella	Class1-Integrase
gnl|DQ238102|idb|c2638|Salmonella	Salmonella	Class1-Integrase
gnl|DQ238103|idb|i590|Salmonella	Salmonella	Class1-Integrase
gnl|DQ238103|idb|c2639|Salmonella	Salmonella	Class1-Integrase
gnl|DQ238103|idb|c2640|Salmonella	Salmonella	Class1-Integrase
gnl|DQ238104|idb|i586|Salmonella	Salmonella	Class1-Integrase
gnl|DQ238104|idb|c2634|Salmonella	Salmonella	Class1-Integrase
gnl|DQ238105|idb|c2631|Salmonella	Salmonella	Class1-Integrase
gnl|DQ238105|idb|c2632|Salmonella	Salmonella	Class1-Integrase
gnl|DQ238105|idb|c2633|Salmonella	Salmonella	Class1-Integrase
gnl|DQ247972|idb|i643|Enterobacter	Enterobacter	Class1-Integrase
gnl|DQ247972|idb|c2839|Enterobacter	Enterobacter	Class1-Integrase
gnl|DQ247972|idb|c2840|Enterobacter	Enterobacter	Class1-Integrase
gnl|DQ247972|idb|c2841|Enterobacter	Enterobacter	Class1-Integrase
gnl|DQ266447|idb|c2836|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ266447|idb|c2837|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ266447|idb|c2838|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ266448|idb|c2834|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ266448|idb|c2835|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ267940|idb|c4697|Salmonella	Salmonella	Class1-Integrase
gnl|DQ274503|idb|c4700|Salmonella	Salmonella	Class1-Integrase
gnl|DQ274503|idb|c4701|Salmonella	Salmonella	Class1-Integrase
gnl|DQ278188|idb|c4713|Salmonella	Salmonella	Class1-Integrase
gnl|DQ278188|idb|c4714|Salmonella	Salmonella	Class1-Integrase
gnl|DQ278189|idb|c4715|Salmonella	Salmonella	Class1-Integrase
gnl|DQ278189|idb|c4716|Salmonella	Salmonella	Class1-Integrase
gnl|DQ278189|idb|c4718|Salmonella	Salmonella	Class1-Integrase
gnl|DQ278189|idb|c4717|Salmonella	Salmonella	Class1-Integrase
gnl|DQ278190|idb|c4708|Salmonella	Salmonella	Class1-Integrase
gnl|DQ278190|idb|c4707|Salmonella	Salmonella	Class1-Integrase
gnl|DQ278190|idb|c4709|Salmonella	Salmonella	Class1-Integrase
gnl|DQ282205|idb|i1434|uncultured	uncultured	Class1-Integrase
gnl|DQ284538|idb|i585|Salmonella	Salmonella	Class1-Integrase
gnl|DQ284538|idb|c2630|Salmonella	Salmonella	Class1-Integrase
gnl|DQ287356|idb|c2807|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ287356|idb|c2808|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ287356|idb|c2809|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ287356|idb|c2810|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ287356|idb|c2811|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ287356|idb|c2812|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ288156|idb|i272|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ288156|idb|c554|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ288156|idb|c555|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ288156|idb|c556|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ288250|idb|i458|Acinetobacter	Acinetobacter	Class1-Integrase
gnl|DQ288250|idb|c2205|Acinetobacter	Acinetobacter	Class1-Integrase
gnl|DQ288250|idb|c2206|Acinetobacter	Acinetobacter	Class1-Integrase
gnl|DQ288250|idb|c2207|Acinetobacter	Acinetobacter	Class1-Integrase
gnl|DQ288250|idb|c2208|Acinetobacter	Acinetobacter	Class1-Integrase
gnl|DQ288251|idb|i457|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ288251|idb|c2202|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ288251|idb|c2203|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ288251|idb|c2204|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ302723|idb|c2795|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ302723|idb|c2796|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ302723|idb|c2797|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ302723|idb|c2798|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ310703|idb|i516|Vibrio	Vibrio	Class1-Integrase
gnl|DQ310703|idb|c2437|Vibrio	Vibrio	Class1-Integrase
gnl|DQ310703|idb|c2438|Vibrio	Vibrio	Class1-Integrase
gnl|DQ310703|idb|c2439|Vibrio	Vibrio	Class1-Integrase
gnl|DQ310703|idb|c2440|Vibrio	Vibrio	Class1-Integrase
gnl|DQ310703|idb|c2441|Vibrio	Vibrio	Class1-Integrase
gnl|DQ310703|idb|c2442|Vibrio	Vibrio	Class1-Integrase
gnl|DQ310703|idb|c2443|Vibrio	Vibrio	Class1-Integrase
gnl|DQ310703|idb|c2444|Vibrio	Vibrio	Class1-Integrase
gnl|DQ310703|idb|c2445|Vibrio	Vibrio	Class1-Integrase
gnl|DQ310703|idb|c2446|Vibrio	Vibrio	Class1-Integrase
gnl|DQ315788|idb|c2428|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ315788|idb|c2429|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ315788|idb|c2430|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ315788|idb|c2431|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ315788|idb|c2432|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ315788|idb|c2433|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ315788|idb|c2434|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ315788|idb|c2435|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ315788|idb|c2436|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ315788|idb|i515|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ315789|idb|i513|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ315789|idb|c2422|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ315789|idb|c2423|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ315789|idb|c2424|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ315789|idb|c2425|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ316603|idb|c2761|Escherichia	Escherichia	Class1-Integrase
gnl|DQ316603|idb|c2762|Escherichia	Escherichia	Class1-Integrase
gnl|DQ321671|idb|i582|Shigella	Shigella	Class1-Integrase
gnl|DQ321671|idb|c2621|Shigella	Shigella	Class1-Integrase
gnl|DQ321671|idb|c2622|Shigella	Shigella	Class1-Integrase
gnl|DQ321671|idb|c2623|Shigella	Shigella	Class1-Integrase
gnl|DQ322593|idb|c2727|Escherichia	Escherichia	Class1-Integrase
gnl|DQ322593|idb|c2728|Escherichia	Escherichia	Class1-Integrase
gnl|DQ322593|idb|c2729|Escherichia	Escherichia	Class1-Integrase
gnl|DQ322594|idb|c2726|Proteus	Proteus	Class1-Integrase
gnl|DQ322595|idb|c2724|Klebsiella	Klebsiella	Class1-Integrase
gnl|DQ322595|idb|c2725|Klebsiella	Klebsiella	Class1-Integrase
gnl|DQ322596|idb|c2723|Morganella	Morganella	Class1-Integrase
gnl|DQ322597|idb|c2721|Escherichia	Escherichia	Class1-Integrase
gnl|DQ322597|idb|c2722|Escherichia	Escherichia	Class1-Integrase
gnl|DQ323053|idb|c2758|Klebsiella	Klebsiella	Class1-Integrase
gnl|DQ323053|idb|c2759|Klebsiella	Klebsiella	Class1-Integrase
gnl|DQ323053|idb|c2760|Klebsiella	Klebsiella	Class1-Integrase
gnl|DQ334276|idb|c2756|Escherichia	Escherichia	Class1-Integrase
gnl|DQ334276|idb|c2757|Escherichia	Escherichia	Class1-Integrase
gnl|DQ342344|idb|i456|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ342344|idb|c2199|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ342344|idb|c2200|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ342344|idb|c2201|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ343904|idb|c2708|Morganella	Morganella	Class1-Integrase
gnl|DQ343904|idb|c2709|Morganella	Morganella	Class1-Integrase
gnl|DQ353808|idb|c4934|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ353808|idb|c4935|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ357197|idb|c2020|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ357197|idb|c2021|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ357197|idb|c2022|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ357197|idb|c2023|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ357197|idb|c2024|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ361087|idb|c1876|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ361087|idb|c1877|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ364638|idb|c4723|Escherichia	Escherichia	Class1-Integrase
gnl|DQ364638|idb|c4722|Escherichia	Escherichia	Class1-Integrase
gnl|DQ364638|idb|c4721|Escherichia	Escherichia	Class1-Integrase
gnl|DQ364638|idb|c4720|Escherichia	Escherichia	Class1-Integrase
gnl|DQ364638|idb|i1436|Escherichia	Escherichia	Class1-Integrase
gnl|DQ370505|idb|c4045|Acinetobacter	Acinetobacter	Class1-Integrase
gnl|DQ370505|idb|c4345|Acinetobacter	Acinetobacter	Class1-Integrase
gnl|DQ370505|idb|c4046|Acinetobacter	Acinetobacter	Class1-Integrase
gnl|DQ370505|idb|c4047|Acinetobacter	Acinetobacter	Class1-Integrase
gnl|DQ370505|idb|c4048|Acinetobacter	Acinetobacter	Class1-Integrase
gnl|DQ372710|idb|i115|Acidovorax	Acidovorax	Class1-Integrase
gnl|DQ372711|idb|i1592|Azoarcus	Azoarcus	Class1-Integrase
gnl|DQ372711|idb|c5042|Azoarcus	Azoarcus	Class1-Integrase
gnl|DQ372711|idb|c5043|Azoarcus	Azoarcus	Class1-Integrase
gnl|DQ372715|idb|i1092|Burkholderiales	Burkholderiales	Class1-Integrase
gnl|DQ388123|idb|c1842|Salmonella	Salmonella	Class1-Integrase
gnl|DQ388123|idb|c1843|Salmonella	Salmonella	Class1-Integrase
gnl|DQ388124|idb|c1839|Salmonella	Salmonella	Class1-Integrase
gnl|DQ388124|idb|c1840|Salmonella	Salmonella	Class1-Integrase
gnl|DQ388125|idb|c1838|Salmonella	Salmonella	Class1-Integrase
gnl|DQ388126|idb|i376|Salmonella	Salmonella	Class1-Integrase
gnl|DQ388126|idb|c1836|Salmonella	Salmonella	Class1-Integrase
gnl|DQ390454|idb|c4729|Escherichia	Escherichia	Class1-Integrase
gnl|DQ390454|idb|c4728|Escherichia	Escherichia	Class1-Integrase
gnl|DQ390454|idb|c4727|Escherichia	Escherichia	Class1-Integrase
gnl|DQ390454|idb|c4726|Escherichia	Escherichia	Class1-Integrase
gnl|DQ390454|idb|i1782|Escherichia	Escherichia	Class1-Integrase
gnl|DQ393569|idb|c8981|Achromobacter	Achromobacter	Class1-Integrase
gnl|DQ393569|idb|i1003|Achromobacter	Achromobacter	Class1-Integrase
gnl|DQ393569|idb|c4023|Achromobacter	Achromobacter	Class1-Integrase
gnl|DQ393569|idb|c4024|Achromobacter	Achromobacter	Class1-Integrase
gnl|DQ393569|idb|c4025|Achromobacter	Achromobacter	Class1-Integrase
gnl|DQ393569|idb|c8982|Achromobacter	Achromobacter	Class1-Integrase
gnl|DQ393569|idb|c4026|Achromobacter	Achromobacter	Class1-Integrase
gnl|DQ393569|idb|c4027|Achromobacter	Achromobacter	Class1-Integrase
gnl|DQ393569|idb|c4028|Achromobacter	Achromobacter	Class1-Integrase
gnl|DQ393781|idb|i1437|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ393781|idb|c4730|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ393781|idb|c4731|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ393781|idb|c4732|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ393781|idb|c4733|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ393782|idb|i1438|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ393782|idb|c4734|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ393782|idb|c4735|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ393782|idb|c4736|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ393782|idb|c4737|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ393782|idb|c4738|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ393783|idb|i1439|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ393783|idb|c4739|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ393783|idb|c4740|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ393783|idb|c4741|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ393783|idb|c4742|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ393784|idb|i1337|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ393784|idb|c4569|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ393784|idb|c4568|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ393784|idb|c4570|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ393784|idb|c4571|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ393784|idb|c4572|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ393784|idb|c4573|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ393784|idb|c4574|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ401103|idb|c4412|Aeromonas	Aeromonas	Class1-Integrase
gnl|DQ401103|idb|c4413|Aeromonas	Aeromonas	Class1-Integrase
gnl|DQ401103|idb|c4414|Aeromonas	Aeromonas	Class1-Integrase
gnl|DQ401103|idb|c4415|Aeromonas	Aeromonas	Class1-Integrase
gnl|DQ401103|idb|c4416|Aeromonas	Aeromonas	Class1-Integrase
gnl|DQ401103|idb|c4417|Aeromonas	Aeromonas	Class1-Integrase
gnl|DQ401103|idb|c4418|Aeromonas	Aeromonas	Class1-Integrase
gnl|DQ401103|idb|c4419|Aeromonas	Aeromonas	Class1-Integrase
gnl|DQ401103|idb|c254|Aeromonas	Aeromonas	Class1-Integrase
gnl|DQ401103|idb|i212|Aeromonas	Aeromonas	Class1-Integrase
gnl|DQ402097|idb|c2529|Serratia	Serratia	Class1-Integrase
gnl|DQ402097|idb|c2530|Serratia	Serratia	Class1-Integrase
gnl|DQ402098|idb|c2528|Serratia	Serratia	Class1-Integrase
gnl|DQ402098|idb|c2525|Serratia	Serratia	Class1-Integrase
gnl|DQ402099|idb|c2521|Aeromonas	Aeromonas	Class1-Integrase
gnl|DQ402099|idb|c4350|Aeromonas	Aeromonas	Class1-Integrase
gnl|DQ445306|idb|c2469|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ445306|idb|c2470|Pseudomonas	Pseudomonas	Class1-Integrase
gnl|DQ450884|idb|c2460|Salmonella	Salmonella	Class1-Integrase
gnl|DQ450884|idb|c2461|Salmonella	Salmonella	Class1-Integrase
gnl|DQ462518|idb|c1413|Aeromonas	Aeromonas	Class1-Integrase
gnl|DQ462519|idb|c1332|Aeromonas	Aeromonas	Class1-Integrase
gnl|DQ462519|idb|c1333|Aeromonas	Aeromonas	Class1-Integrase
gnl|DQ462520|idb|c1328|Aeromonas	Aeromonas	Class1-Integrase
gnl|DQ462520|idb|c1329|Aeromonas	Aeromonas	Class1-Integrase
gnl|DQ489717|idb|i1198|Klebsiella	Klebsiella	Class1-Integrase
gnl|DQ489717|idb|c4220|Klebsiella	Klebsiella	Class1-Integrase
gnl|DQ489717|idb|c4219|Klebsiella	Klebsiella	Class1-Integrase
gnl|DQ489717|idb|c4218|Klebsiella	Klebsiella	Class1-Integrase
gnl|DQ489717|idb|c4217|Klebsiella	Klebsiella	Class1-Integrase
gnl|DQ489717|idb|c4216|Klebsiella	Klebsiella	Class1-Integrase
gnl|DQ489717|idb|c4215|Klebsiella	Klebsiella	Class1-Integrase
gnl|DQ508814|idb|c2421|Vibrio	Vibrio	Class1-Integrase
gnl|DQ515960|idb|c1322|Aeromonas	Aeromonas	Class1-Integrase
